"绊蜡锅龋",过沥悼内靛,过沥悼疙,漂荐瘤备盒内靛,漂荐瘤备盒疙,瘤锅,扒绵拱措厘绊蜡锅龋,扁霖斥档,扁霖岿,悼内靛,悼疙,配瘤措厘搁利,魂沥措瘤搁利,扒拱傈眉楷搁利,扒拱魂沥楷搁利,林琶啊拜,钎霖瘤咯何,单捞磐扁霖老磊
4571033031105100000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0510-0040,4570000000000000000,2019,01,1,1悼,523,523,83.55,83.55,106000000,N,2019-10-10
4571033031105200000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0520-0013,4570000000000000000,2019,01,1,1悼,660,660,99.3,99.3,107000000,N,2019-10-10
4571033031105250000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0525-0022,4570000000000000000,2019,01,1,1悼,1702,253.35,53.45,53.45,21100000,N,2019-10-10
4571033031105250000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0525-0032,4570000000000000000,2019,01,1,1悼,278,278,117.4,117.4,26700000,N,2019-10-10
4571033031105250000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0525-0033,4570000000000000000,2019,01,2,2悼,264,264,84.9,84.9,24900000,N,2019-10-10
4571033031105260000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0526-0020,4570000000000000000,2019,01,1,1悼,202,202,42.51,42.51,17100000,N,2019-10-10
4571033031105260000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0526-0023,4570000000000000000,2019,01,1,1悼,503,503,105.52,105.52,37700000,N,2019-10-10
4571033031105260000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0526-0024,4570000000000000000,2019,01,1,1悼,383,383,127.98,127.98,33300000,N,2019-10-10
4571033031105260000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0526-0029,4570000000000000000,2019,01,1,1悼,616,616,116.87,116.87,50200000,N,2019-10-10
4571033031105260000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0526-0030,4570000000000000000,2019,01,1,1悼,553,553,75.02,75.02,40900000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0013,4570000000000000000,2019,01,1,1悼,988,988,160.47,160.47,129000000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0025,4570000000000000000,2019,01,1,1悼,496,496,108.56,108.56,38600000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0029,4570000000000000000,2019,01,1,1悼,302,302,82,82,34700000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0033,4570000000000000000,2019,01,1,1悼,161,161,82.12,82.12,20000000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0034,4570000000000000000,2019,01,1,1悼,383,383,159.54,159.54,45600000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0036,4570000000000000000,2019,01,1,1悼,301,301,115.86,115.86,38300000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0041,4570000000000000000,2019,01,1,1悼,262,262,129.34,129.34,45700000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0042,4570000000000000000,2019,01,1,1悼,830,830,125.55,125.55,107000000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0044,4570000000000000000,2019,01,2,2悼,919,919,96.16,96.16,108000000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0049,4570000000000000000,2019,01,1,1悼,554,554,106.98,106.98,2930000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0050,4570000000000000000,2019,01,1,1悼,659,659,120.82,120.82,2840000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0052,4570000000000000000,2019,01,1,1悼,977,977,78.84,78.84,77600000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0053,4570000000000000000,2019,01,1,1悼,628,328,97.69,97.69,53800000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0054,4570000000000000000,2019,01,1,1悼,822,822,100.41,100.41,74000000,N,2019-10-10
4571033031105270000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0527-0055,4570000000000000000,2019,01,1,1悼,705,629,94.9,94.9,70700000,N,2019-10-10
4571033031105280000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0528-0025,4570000000000000000,2019,01,1,1悼,393,393,86.72,86.72,35700000,N,2019-10-10
4571033031105280000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0528-0030,4570000000000000000,2019,01,1,1悼,338,338,74.09,74.09,35300000,N,2019-10-10
4571033031105290000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0529-0000,4570000000000000000,2019,01,1,1悼,659,659,86.4,86.4,101000000,N,2019-10-10
4571033031105290000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0529-0001,4570000000000000000,2019,01,1,1悼,571,571,78.44,78.44,14300000,N,2019-10-10
4571033031105290000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0529-0001,4570000000000000000,2019,01,2,2悼,571,571,153.76,153.76,40400000,N,2019-10-10
4571033031105290000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0529-0003,4570000000000000000,2019,01,1,1悼,200,200,99,99,36700000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0002,4570000000000000000,2019,01,1,1悼,174,174,71.69,71.69,16500000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0004,4570000000000000000,2019,01,1,1悼,498,498,142.77,142.77,63900000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0006,4570000000000000000,2019,01,1,1悼,392,392,99.74,99.74,69000000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0007,4570000000000000000,2019,01,1,1悼,574,574,118.79,118.79,66600000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0008,4570000000000000000,2019,01,1,1悼,649,649,158.23,158.23,69000000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0012,4570000000000000000,2019,01,1,1悼,585,585,98.07,98.07,99900000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0013,4570000000000000000,2019,01,1,1悼,364,364,113.58,113.58,29300000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0014,4570000000000000000,2019,01,1,1悼,688,688,153.17,153.17,66700000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0017,4570000000000000000,2019,01,1,1悼,430,430,81.37,81.37,37700000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0020,4570000000000000000,2019,01,1,1悼,697,697,134.62,134.62,93200000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0025,4570000000000000000,2019,01,1,1悼,743,743,100.71,100.71,56900000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0031,4570000000000000000,2019,01,1,1悼,628,628,124.32,124.32,64400000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0033,4570000000000000000,2019,01,1,1悼,432,432,86.22,86.22,34900000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0039,4570000000000000000,2019,01,1,1悼,537,537,166.4,166.4,85600000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0040,4570000000000000000,2019,01,1,1悼,410,410,99.44,99.44,30100000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0042,4570000000000000000,2019,01,1,1悼,283,283,82.97,82.97,25000000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0043,4570000000000000000,2019,01,1,1悼,565,565,108.56,108.56,47300000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0052,4570000000000000000,2019,01,1,1悼,426,426,85.67,85.67,34000000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0056,4570000000000000000,2019,01,1,1悼,399,399,83.82,83.82,90200000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0058,4570000000000000000,2019,01,1,1悼,317,317,83.82,83.82,87900000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0059,4570000000000000000,2019,01,1,1悼,323,323,83.82,83.82,86400000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0060,4570000000000000000,2019,01,1,1悼,306,306,83.82,83.82,84800000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0061,4570000000000000000,2019,01,1,1悼,325,325,93.78,93.78,94600000,N,2019-10-10
4571033031105310000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0531-0062,4570000000000000000,2019,01,1,1悼,424,424,96.31,96.31,100000000,N,2019-10-10
4571033031105320000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0532-0001,4570000000000000000,2019,01,1,1悼,715,715,167.33,167.33,89900000,N,2019-10-10
4571033031105320000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0532-0002,4570000000000000000,2019,01,1,1悼,572,572,127.81,127.81,50600000,N,2019-10-10
4571033031105320000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0532-0004,4570000000000000000,2019,01,1,1悼,800,800,122.53,122.53,49900000,N,2019-10-10
4571033031105410000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0541-0014,4570000000000000000,2019,01,1,1悼,660,660,97.16,97.16,103000000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0003,4570000000000000000,2019,01,2,2悼,529,529,96.63,96.63,50200000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0009,4570000000000000000,2019,01,1,1悼,214,214,127.9,127.9,50500000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0012,4570000000000000000,2019,01,1,1悼,490,490,147.57,105.26,97400000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0013,4570000000000000000,2019,01,1,1悼,509,509,88.55,88.55,40300000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0014,4570000000000000000,2019,01,1,1悼,786,786,110.61,110.61,62200000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0016,4570000000000000000,2019,01,1,1悼,226,226,88.92,88.92,78700000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0019,4570000000000000000,2019,01,1,1悼,1155,1155,103.44,103.44,80900000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0021,4570000000000000000,2019,01,1,1悼,600,600,98.63,98.63,46600000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0027,4570000000000000000,2019,01,1,1悼,299,299,66.04,66.04,20600000,N,2019-10-10
4571033031105430000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0543-0028,4570000000000000000,2019,01,1,1悼,373,373,99.69,99.69,108000000,N,2019-10-10
4571033031105600000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0560-0001,4570000000000000000,2019,01,1,1悼,365,365,99.13,99.13,38400000,N,2019-10-10
4571033031106450000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0645-0002,4570000000000000000,2019,01,1,1悼,776,776,92.78,92.78,67600000,N,2019-10-10
4571033031106820000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,1,老馆,0682-0003,4570000000000000000,2019,01,1,1悼,660,660,233.31,233.31,172000000,N,2019-10-10
4571033031200470000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0047-0000,4570000000000000000,2019,01,1,1悼,8508,884.6,52.3,52.3,18100000,N,2019-10-10
4571033031200470000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0047-0000,4570000000000000000,2019,01,2,2悼,8508,884.6,124.62,0,0,N,2019-10-10
4571033031200480000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0048-0000,4570000000000000000,2019,01,1,1悼,14965,1206.15,81.37,81.37,38700000,N,2019-10-10
4571033031200480000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0048-0000,4570000000000000000,2019,01,2,2悼,14965,1206.15,159.86,159.86,38100000,N,2019-10-10
4571033031200600000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0060-0004,4570000000000000000,2019,01,1,1悼,29799,409.9,81.98,81.98,25800000,N,2019-10-10
4571033031200600000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0060-0006,4570000000000000000,2019,01,1,1悼,329,329,55.03,55.03,20500000,N,2019-10-10
4571033031200800000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0080-0000,4570000000000000000,2019,01,1,1悼,496,496,77,77,16500000,N,2019-10-10
4571033031200800000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0080-0000,4570000000000000000,2019,01,2,2悼,496,496,72.35,72.35,19900000,N,2019-10-10
4571033031201580000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0158-0004,4570000000000000000,2019,01,1,1悼,1002,444.7,88.94,88.94,33300000,N,2019-10-10
4571033031201610000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0161-0002,4570000000000000000,2019,01,1,1悼,1785,602.55,120.51,120.51,61600000,N,2019-10-10
4571033031201790000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0179-0002,4570000000000000000,2019,01,1,1悼,7745,194.2,70.72,70.72,2250000,N,2019-10-10
4571033031201790000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0179-0004,4570000000000000000,2019,01,1,1悼,6778,645.11,243.19,243.19,74000000,N,2019-10-10
4571033031201820000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0182-0009,4570000000000000000,2019,01,1,1悼,332,332,52.6,52.6,20300000,N,2019-10-10
4571033031201870000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0187-0003,4570000000000000000,2019,01,1,1悼,496,496,137.05,137.05,34800000,N,2019-10-10
4571033031201870000,4571033031,傈扼合档 肯林焙 捞辑搁 馆背府,2,魂,0187-0013,4570000000000000000,2019,01,1,1悼,2783,633.85,126.77,126.77,44800000,N,2019-10-10
4571033032100960000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0096-0000,4570000000000000000,2019,01,2,2悼,698,698,124.4,124.4,63700000,N,2019-10-10
4571033032100970000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0097-0001,4570000000000000000,2019,01,1,1悼,157,157,82.14,82.14,21100000,N,2019-10-10
4571033032100980000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0098-0006,4570000000000000000,2019,01,1,1悼,525,525,54.68,54.68,31000000,N,2019-10-10
4571033032101000000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0100-0001,4570000000000000000,2019,01,1,1悼,357,357,64.53,64.53,2210000,N,2019-10-10
4571033032101010000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0101-0000,4570000000000000000,2019,01,1,1悼,912,912,199.27,199.27,33600000,N,2019-10-10
4571033032101020000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0102-0003,4570000000000000000,2019,01,1,1悼,1097,1097,122.4,122.4,61200000,N,2019-10-10
4571033032101020000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0102-0011,4570000000000000000,2019,01,1,1悼,397,397,91.3,91.3,23800000,N,2019-10-10
4571033032101020000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0102-0012,4570000000000000000,2019,01,1,1悼,476,476,110.91,110.91,28300000,N,2019-10-10
4571033032101020000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0102-0016,4570000000000000000,2019,01,1,1悼,568,568,100.8,100.8,45800000,N,2019-10-10
4571033032101020000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0102-0018,4570000000000000000,2019,01,1,1悼,268,268,70.52,70.52,17300000,N,2019-10-10
4571033032101020000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0102-0019,4570000000000000000,2019,01,1,1悼,403,403,148.62,148.62,26400000,N,2019-10-10
4571033032101020000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0102-0020,4570000000000000000,2019,01,1,1悼,212,212,57.71,57.71,13400000,N,2019-10-10
4571033032101030000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0103-0003,4570000000000000000,2019,01,1,1悼,536,536,48,48,10400000,N,2019-10-10
4571033032101030000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0103-0003,4570000000000000000,2019,01,2,2悼,536,536,140.8,140.8,28600000,N,2019-10-10
4571033032101050000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0105-0000,4570000000000000000,2019,01,1,1悼,355,355,195,195,28900000,N,2019-10-10
4571033032101060000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0106-0004,4570000000000000000,2019,01,1,1悼,144,144,94.64,94.64,11600000,N,2019-10-10
4571033032101090000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0109-0000,4570000000000000000,2019,01,1,1悼,516,516,124.66,124.66,31000000,N,2019-10-10
4571033032102310000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0231-0000,4570000000000000000,2019,01,1,1悼,602,602,60,60,33500000,N,2019-10-10
4571033032102380000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0238-0001,4570000000000000000,2019,01,1,1悼,446,446,145.37,145.37,133000000,N,2019-10-10
4571033032102530000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0253-0001,4570000000000000000,2019,01,1,1悼,195,195,80.73,80.73,29200000,N,2019-10-10
4571033032102800000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0280-0000,4570000000000000000,2019,01,1,1悼,526,526,90.85,90.85,33900000,N,2019-10-10
4571033032102830000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0283-0000,4570000000000000000,2019,01,1,1悼,538,538,110.32,110.32,37700000,N,2019-10-10
4571033032102840000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0284-0001,4570000000000000000,2019,01,1,1悼,218,218,58.2,58.2,14100000,N,2019-10-10
4571033032102850000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0285-0000,4570000000000000000,2019,01,1,1悼,731,731,252.87,252.87,73100000,N,2019-10-10
4571033032102880000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0288-0001,4570000000000000000,2019,01,1,1悼,380,380,71.92,71.92,24000000,N,2019-10-10
4571033032102890000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0289-0000,4570000000000000000,2019,01,1,1悼,215,215,82.14,82.14,25800000,N,2019-10-10
4571033032102910000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0291-0001,4570000000000000000,2019,01,1,1悼,360,360,70.6,70.6,21700000,N,2019-10-10
4571033032102920000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0292-0001,4570000000000000000,2019,01,1,1悼,179,179,93.14,93.14,39500000,N,2019-10-10
4571033032102940000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0294-0000,4570000000000000000,2019,01,1,1悼,258,258,99.5,99.5,17700000,N,2019-10-10
4571033032102980000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0298-0001,4570000000000000000,2019,01,1,1悼,502,502,105.8,105.8,31000000,N,2019-10-10
4571033032102990000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0299-0000,4570000000000000000,2019,01,1,1悼,588,588,133.2,133.2,37800000,N,2019-10-10
4571033032103030000,4571033032,傈扼合档 肯林焙 捞辑搁 陛拌府,1,老馆,0303-0001,4570000000000000000,2019,01,1,1悼,314,314,99.3,99.3,69800000,N,2019-10-10
